TweetID,Label,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity
382813388503412736,other_useful_information,"USGS reports a M1.7 earthquake 70km ESE of Healy, Alaska on 9/28/13 @ 2:45:15 UTC http://t.co/MQkCfKZisl quake",None,alaska,None,None,False,True,False,False
382813391435206659,not_related_or_irrelevant,"QuakeFactor M 3.0, Southern Alaska: Sunday, September 29, 2013 21:15:20 UTCSunday, Septemb... http://t.co/edtau43Co2 earthquake, quake",southern,alaska,None,None,True,True,False,False
382813401845485568,not_related_or_irrelevant,What you wanna say abt TTP PeaceTalks &amp; Pakistan ??? Call now &amp; LetsTalk to RJ @ubaid_imran Live Now Insaf... http://t.co/tUAIo0krST,None,None,pakistan,None,False,False,True,False
382813437513834497,donation_needs_or_offers_or_volunteering_services,Top Story: Pakistan quake survivors face long wait for aid: Awaran (Pakistan)- Tens of thousan... http://t.co/Cd6SYLXs5f pakistan news,None,None,pakistan,None,False,False,True,False
382813440655376384,injured_or_dead_people,"RT @SaimaMohsin: 264 dead, more than 400 injured in 7.7 magnitude quake very close to surface - Awaran Balochistan worst affected",balochistan,None,None,None,True,False,False,False
382813444011204608,other_useful_information,"USGS reports a M1.2 earthquake 6km SSE of San Juan Bautista, California on 9/27/13 @ 21:36:47 UTC http://t.co/ZBpGpA5kNE quake",None,california,None,bautista,False,True,False,True
382813445495586816,other_useful_information,"RT @ErumManzoor: Island that emerged near Gwadar earthquake is temporary, say experts. Hmmm.  How about setting up a TTP office there? viaâ€¦",None,None,None,gwadar,False,False,False,True
382813466014121984,not_related_or_irrelevant,@AQpk 1300+ People have been killed due to terrorism in last 15 weeks. http://t.co/vwUGXigs6p  OverthrowCorruptSystem Pakistan,None,None,pakistan,None,False,False,True,False
382813467528282112,injured_or_dead_people,"Quetta quake toll 328, more deaths feared http://t.co/RQYwYjUnxh Karachi Pakistan",None,None,pakistan,karachi,False,False,True,True
382813501489946624,injured_or_dead_people,"RT @RT_com: Update: Death toll in Peshawar bomb blast rises to 38, about 100 injured - hospital officials http://t.co/N4phtjDGk8 Pakistan",None,None,pakistan,peshawar,False,False,True,True
382813501729017856,other_useful_information,"Earthquake M 2.1, Northern California http://t.co/90COqYKVRf",northern,california,None,None,True,True,False,False
382813514881982464,not_related_or_irrelevant,RT @CNBCPAKISTAN: Ch. Nisar: Rockets were fired at a rescue and relief helicopter when it tried to access earthquake victims in Balochistâ€¦,balochistâ,None,ch,None,True,False,True,False
382813518602313729,donation_needs_or_offers_or_volunteering_services,Azerbaijani Ministry of Emergency Situations offered to Pakistan to hold rescue operations in the quake-hit regions http://t.co/rlrOxB65s6,None,None,pakistan,None,False,False,True,False
382813530396700672,other_useful_information,RT @RT_com: PHOTO: NASA releases image of Pakistan's 'Earthquake Island' http://t.co/aBHdfEFZEl http://t.co/iwEFUiequ1,None,None,pakistan,None,False,False,True,False
382813532305096705,other_useful_information,"earthquake: M 1.0, Northern California http://t.co/6RRJuGEgb7",northern,california,None,None,True,True,False,False
382813540366954497,other_useful_information,"RT @VincentTongue: Peru  earthquake M6.8M, Depth:33km   25 Sep 2013 16:42UTC   About 14191 people within 100km http://t.co/cC0ICGysLX",None,None,peru,None,False,False,True,False
382813540413095936,injured_or_dead_people,"RT @FoxNews: Pakistan militants fire on quake relief helicopter, as death toll rises to 348: http://t.co/avePx9rEAU",None,None,pakistan,None,False,False,True,False
382813561875361792,missing_trapped_or_found_people,RT @Fahdhusain: 11 kids recovered alive from under earthquake rubble in Awaran. Shukar Allah!! earthquake,None,None,None,None,False,False,False,False
382813565054226432,not_related_or_irrelevant,RT @allaboutmqm: News: MQM Quaid Altaf Hussain Voices Concern Over Murderous Attempt On Prof Nabiâ€™s Life Karachi Pakistan http://t.co/28â€¦,None,None,pakistan,karachi,False,False,True,True
382813569597071360,injured_or_dead_people,RT @AWAIS_NIAZI1: KPKUpdates: 2 @ISFPakistan boys injured in firing on replacing ANP flag wth Pakistan on clg building. Saramnaak http:â€¦,None,None,pakistan,None,False,False,True,False
382813587410259968,injured_or_dead_people,"Awaran mn 312 dead,, Keich mn 44 dead..:( Balochistan earthquake",balochistan,None,None,None,True,False,False,False
382813601024995328,donation_needs_or_offers_or_volunteering_services,RT @allaboutmqm: News: This is the time of the need we must help the affected people of Balochistan: @MQMUSA MQM Pakistan http://t.co/HQâ€¦,balochistan,None,pakistan,None,True,False,True,False
382813620356534272,donation_needs_or_offers_or_volunteering_services,RT @Chiltan: she is waiting for your help Awaran girl child BalochistanEarthquake  http://t.co/jlzN8iMrOx,None,None,None,None,False,False,False,False
382813652752928768,injured_or_dead_people,RT @DrAwab: 250+ people have been killed in Balochistan didn't we have a Chief Minister there? Missing? Abducted? Or has he gone island hoâ€¦,balochistan,None,None,None,True,False,False,False
382813700375474176,other_useful_information,Just Shocking News Earthquake in Pakistan st... http://t.co/SiDBPiGwbT,None,None,pakistan,None,False,False,True,False
382813702132867072,other_useful_information,"NASA Releases Images of Earthquake Island off Coast of Pakistan,  Zalzala Jazeera: http://t.co/hKoJPHA9Xc  EarthChanges",island,None,pakistan,None,True,False,True,False
382813719941484544,caution_and_advice,"earthquake: M 1.9, Island of Hawaii, Hawaii http://t.co/MwWyOEaHvx",None,hawaii,None,None,False,True,False,False
382813733623300096,other_useful_information,Khanchey bazi start on account of earthquake victims  http://t.co/MgTkaQrq5l,khanchey,None,None,None,True,False,False,False
382813742683398144,injured_or_dead_people,"1000+ died and countless injured,many homeless and living without any relief service after earthquake in Balochistan http://t.co/E7sxwXwUJU",balochistan,None,None,None,True,False,False,False
382813761330888704,other_useful_information,Small island after earthquake in Pakistan http://t.co/ueRxtmpdZ4 Pakistan Gwadar Balochistan Earthquake India via @Ma_knows_all00,balochistan,None,india,gwadar,True,False,True,True
382813775604105216,injured_or_dead_people,Death toll in Balochistan earthquake mounts to 328 with 285 killed in Awaran alone ~@PTVNewsOfficial Pakistan,balochistan,None,pakistan,None,True,False,True,False
382813776304541697,other_useful_information,RT @Twittistaan: NASA has released images of the new island formed after an earthquake in Pakistan http://t.co/X3zSNm0Ma8 via @Independent,None,None,pakistan,None,False,False,True,False
382813788832940033,injured_or_dead_people,Balochistan EarthQuake: Awaran's 95% houses are damaged - 1000+ deaths - Countless Injuries - No Medicines - No Relief. Pakistan,None,None,pakistan,None,False,False,True,False
382813812040409089,other_useful_information,RT @BalochTawar: Breaking News EarthQuake of 5.5 Magnitude on ractel scale hit Panjgur and Awaran,None,None,None,None,False,False,False,False
382813829719019521,caution_and_advice,RT @WriterRod: Peru: State of emergency for areas affected by earthquake  http://t.co/ve1xJXEHjT via @PeruthisWeek Peru earthquake terreâ€¦,@peruthisweek,None,peru,None,True,False,True,False
382813848006180864,other_useful_information,"RT @john_freiman: I was rocked by a M6.7 earthquake 81km NE of L'Esperance Rock, New Zealand!!! earthquake Quake_Watch_by_Ninja_Software",rock,ne,zealand,None,True,True,True,False
382813873113284608,other_useful_information,(News) The villages that were http://t.co/IPzABit3hZ Earthquake Pakistan,None,None,pakistan,None,False,False,True,False
382813873679896576,infrastructure_and_utilities_damage,(News) Balochistan earthquake: Life among the ruins in Gajjar http://t.co/1MJszlZrAb Pakistan,balochistan,None,pakistan,None,True,False,True,False
382813914796290048,caution_and_advice,Alert  U.S. Virgin Islands Earthquake Quake,None,islands,u.s.,None,False,True,True,False
382813924208308224,other_useful_information,"New Earthquake Magnitude 2.2, Monday, September 30 2013 at 4:20:01 am (NZDT), 10 km east of Seddon: Public ID... http://t.co/d2TiBPftzL",None,id,None,None,False,True,False,False
382813932437917696,donation_needs_or_offers_or_volunteering_services,Watching Pakistan earthquake News! Shocked 2 c..ppl.they still waiting f any helps 2 save Life! WaheGuru!,None,None,pakistan,None,False,False,True,False
382813945913831424,caution_and_advice,RT @FoxNews: New massive earthquake rocks southwest Pakistan http://t.co/QhOvQcq0jz,None,None,pakistan,None,False,False,True,False
382813996354510848,other_useful_information,"earthquake: M 2.3, Southern California http://t.co/P7YGfPBbQE",southern,california,None,None,True,True,False,False
382814017099558912,other_useful_information,earthquake M1.3: Southern California http://t.co/2vDndErHj1,southern,california,None,None,True,True,False,False
382814060326043648,donation_needs_or_offers_or_volunteering_services,"RT @janbaloch45: Don't Forget your Awaran Mashkay Brothers &amp; Sisters, You can donate blood for quake victims: Call: 03203202986  Balochiâ€¦",None,None,None,None,False,False,False,False
382814060385161216,caution_and_advice,RT @LBCI_News_EN: New major earthquake rocks southwest Pakistan | http://t.co/KR63qvgSRM |,None,None,pakistan,None,False,False,True,False
382814062196703232,not_related_or_irrelevant,RT @MrTippler: If Peace has killed people and destroyed lives for decades...how is it better than a War which might provide a resolution? â€¦,None,None,None,None,False,False,False,False
382814062704226304,injured_or_dead_people,UK PM left everything when just one soldier died. Here a 1000 are feared dead and our PM is no where to be seen! Balochistan earthquake,balochistan,None,uk,None,True,False,True,False
382814074104328192,other_useful_information,"5.0 earthquake! Mon Sep 30 07:25:25 CDT 2013 near 142km NNW of Kandrian, PapuaNewGuinea http://t.co/yd9FKPWgGa",None,None,None,kandrian,False,False,False,True
382814074439868419,sympathy_and_emotional_support,currently reading word wisdom earthquake faith praying ðŸ™ðŸ™ http://t.co/deHuDeYqrj,None,None,None,None,False,False,False,False
382814086519869441,not_related_or_irrelevant,RT @diplo: Twerkbook pro plurnt earthquake http://t.co/5x5ya6wxF6,None,None,None,None,False,False,False,False
382814114860367872,injured_or_dead_people,"Earthquakes in Pakistan timeline http://t.co/Y20lGxf9Pi Worst earthquake in 2005. 80,000 dead, 200,000 injured, 4 million ppl left homeless",None,None,pakistan,None,False,False,True,False
382814115276025856,not_related_or_irrelevant,How can anyone dislike SMAP? Those guys are awesome. 311 earthquake,None,None,None,None,False,False,False,False
382814116127465472,donation_needs_or_offers_or_volunteering_services,RT @ITs_AzaD: Please Help Awaran and Kech EarthQuake Victims. Balochistan https://t.co/qzpCyT38va @hrw @UN_HRC @HRC @Refugees,None,None,None,None,False,False,False,False
382814118056431616,not_related_or_irrelevant,RT @JuD_Cyberteam: JUDReleif International Media Coverage in @BBCUrdu  Earthquake http://t.co/wiV9lPdTZt,None,None,None,None,False,False,False,False
382814125673693184,not_related_or_irrelevant,Balochistan PDMA is doing what it can with the next to nothing resources it has.. help them out people.. Ask them what they need exactly,pdma,None,None,None,True,False,False,False
382814125899784192,other_useful_information,"2.4 magnitude earthquake. 18km N of Middleton Island, Alaska.http://t.co/pZJnCOqquV",island,None,None,middleton,True,False,False,True
382814128102182912,other_useful_information,RT @AstroEnrico: 7.7 magnitude quake in Pakistan just created a new island https://t.co/GYyUNZCWl0,None,None,pakistan,None,False,False,True,False
382814132225191936,donation_needs_or_offers_or_volunteering_services,"RT @AsCorrespondent: Pakistanis struggle for food, shelter after quake  http://t.co/5PBQAdPaqQ Pakistan",None,None,pakistan,None,False,False,True,False
382814134032531456,displaced_people_and_evacuations,"RT @AnasMallick: More than 5 dozen Earthquake victims, mostly women and children, shifted to Karachi from Awaran.",None,None,None,karachi,False,False,False,True
382814136285274112,other_useful_information,RT @EarthAlerts: earthquake: M 3.1 - South-America Chile [Atacama] Vallenar: Preliminary Earthquake Report:  Date/Time: 27.0... http://t.câ€¦,atacama,None,chile,None,True,False,True,False
382814138235236352,other_useful_information,"RT @seismicupdate: USGS M 3.0, 62km NNE of Road Town, British Virgin Islands http://t.co/kkWk0fvYR5 earthquake",town,islands,None,None,True,True,False,False
382814139623931904,other_useful_information,"RT @everyEarthquake: USGS reports a M2.8 earthquake 5km ENE of Badger, Alaska on 9/28/13 @ 22:26:21 UTC http://t.co/EBf5HJIMrz quake",badger,alaska,None,None,True,True,False,False
382814141620043776,other_useful_information,"2.5 magnitude earthquake. 9 mi from Hollister, CA, United States.http://t.co/fVg6dLjmYb",None,ca,None,hollister,False,True,False,True
382814144824479746,other_useful_information,"earthquake M 6.7, Kermadec Islands, New Zealand http://t.co/ueylGfr3NX",islands,None,zealand,None,True,False,True,False
382814146620059648,not_related_or_irrelevant,"Pakistan PM Nawaz Sharif said â€œIslam is a religion of peace, compassion and brotherhood.â€",None,None,pakistan,None,False,False,True,False
382814146691346432,not_related_or_irrelevant,ThanksMQM for helping people of Pakistan in their bad &amp;amp;amp;amp;amp; good times via KKF,None,None,pakistan,None,False,False,True,False
382814148851023872,sympathy_and_emotional_support,"RT @AsimBajwaISPR: Earthquake: Appreciate the spirit of this young donor- F-9 Park Collection Point, Isd. http://t.co/x7G3SAfjNZ",isd,None,None,None,True,False,False,False
382814149165973504,caution_and_advice,earthquake M7.0 NEAR THE COAST OF SOUTHERN PERU 45.8km 2013/09/26 01:42:43 JST[UTC+9 (G)http://t.co/Si755wz4lQ (USGS)http://t.co/6m5EfUHRAu,None,None,peru,None,False,False,True,False
382814152969838592,other_useful_information,@PatriciaLMalik The 7.8 magnitude earthquake in Pakistan creates island off the coast of Balochistan http://t.co/O6Y6ilAu9o jetlagged,balochistan,None,pakistan,None,True,False,True,False
382814154165612544,donation_needs_or_offers_or_volunteering_services,News: KKF Have Dispatched Three Trucks Loaded with Relief Goods for Baluchistan Earthquake Victims ReliefByKKF http://t.co/2j3BPtc9FT,None,None,None,None,False,False,False,False
382814156857950208,other_useful_information,Web:  Powerful 6.1-magnitude earthquake strikes Mexico http://t.co/hHDyLmTqMa,None,None,mexico,None,False,False,True,False
382814157248409600,other_useful_information,WhereIsNationalCounterTerrorismPolicy Nawaz shud know there is country call Pakistan. He is incharge of it earthquake terrorism flood,None,None,pakistan,None,False,False,True,False
382814158682877952,other_useful_information,"1.6 magnitude earthquake. 5 km from Yucca Valley, CA, United States.http://t.co/zzzmE4uZ67",None,ca,None,valley,False,True,False,True
382814164319993856,other_useful_information,"earthquake: M 1.0, Northern California http://t.co/uWqg8RYyIV",northern,california,None,None,True,True,False,False
382814178768990208,not_related_or_irrelevant,Some sources said that 1200 rape cases have been registered in Pakistan in last 6 months. :-( Nation needs some lectures on ethics.,None,None,pakistan,None,False,False,True,False
