TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,DeltaSeconds
498497723600211968,Sun Aug 10 15:54:53 +0000 2014,346,935,False,1227,3333,0,1,1,False,not_related_or_irrelevant,2,0,14
498497977561133056,Sun Aug 10 15:55:54 +0000 2014,156,5,False,119498,1404,0,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,75
498498145563582464,Sun Aug 10 15:56:34 +0000 2014,9,7,False,128,2270,0,0,0,False,donation_needs_or_offers_or_volunteering_services,0,0,115
498498260395634688,Sun Aug 10 15:57:01 +0000 2014,447,681,True,5426,2099,0,0,0,False,not_related_or_irrelevant,0,0,142
498498722150752256,Sun Aug 10 15:58:51 +0000 2014,1155,8,False,471324,2073,0,0,1,False,not_related_or_irrelevant,0,0,252
498498774390407168,Sun Aug 10 15:59:04 +0000 2014,2469,490,False,6726,2802,0,0,0,False,not_related_or_irrelevant,0,1,265
498499186737053696,Sun Aug 10 16:00:42 +0000 2014,470,272,True,5845,2728,3,1,0,False,donation_needs_or_offers_or_volunteering_services,0,1,363
498499290818682880,Sun Aug 10 16:01:07 +0000 2014,35340,137,True,100788,2759,0,0,0,True,sympathy_and_emotional_support,2,5,388
498499323525885952,Sun Aug 10 16:01:15 +0000 2014,3030,2945,True,110856,2986,0,1,0,False,not_related_or_irrelevant,1,0,396
498499340248178690,Sun Aug 10 16:01:19 +0000 2014,52,2,True,254836,2381,0,0,0,False,not_related_or_irrelevant,0,0,400
498499524025778176,Sun Aug 10 16:02:02 +0000 2014,1208,644,True,33890,1947,0,1,0,False,not_related_or_irrelevant,154,0,443
498499891564654592,Sun Aug 10 16:03:30 +0000 2014,1625,1507,True,161744,2568,0,2,0,False,sympathy_and_emotional_support,8,0,531
498500653321572353,Sun Aug 10 16:06:32 +0000 2014,3538,1104,True,14956,2453,0,1,0,False,donation_needs_or_offers_or_volunteering_services,2,0,713
498500982914179072,Sun Aug 10 16:07:50 +0000 2014,1259,2365,True,2020,2670,0,1,1,False,not_related_or_irrelevant,1,0,791
498501004628090880,Sun Aug 10 16:07:55 +0000 2014,316,196,True,15545,2598,0,1,0,False,not_related_or_irrelevant,1,0,796
498501390684422144,Sun Aug 10 16:09:27 +0000 2014,126,134,True,1831,1910,0,1,0,False,donation_needs_or_offers_or_volunteering_services,419,0,888
498501651691753472,Sun Aug 10 16:10:30 +0000 2014,23303,599,False,28151,3418,0,1,0,True,not_related_or_irrelevant,0,0,951
498502260318826497,Sun Aug 10 16:12:55 +0000 2014,238,347,False,4812,2258,1,0,0,False,donation_needs_or_offers_or_volunteering_services,0,0,1096
