TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,Source,isRetweet,DeltaSeconds,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
382813391435206659,Wed Sep 25 10:26:39 +0000 2013,2550,498,True,18837,3065,2,2,0,False,not_related_or_irrelevant,20,0,Client Web,True,1,"QuakeFactor M 3.0, Southern Alaska: Sunday, September 29, 2013 21:15:20 UTCSunday, Septemb... http://t.co/edtau43Co2 earthquake, quake",southern,alaska,None,None,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
382813401845485568,Wed Sep 25 10:26:41 +0000 2013,217,235,True,20799,2005,2,1,1,False,not_related_or_irrelevant,4,0,MobileApp,True,3,What you wanna say abt TTP PeaceTalks &amp; Pakistan ??? Call now &amp; LetsTalk to RJ @ubaid_imran Live Now Insaf... http://t.co/tUAIo0krST,None,None,pakistan,None,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
382813437513834497,Wed Sep 25 10:26:50 +0000 2013,7601,4191,False,181478,2199,2,3,1,False,donation_needs_or_offers_or_volunteering_services,1,0,Client Web,True,12,Top Story: Pakistan quake survivors face long wait for aid: Awaran (Pakistan)- Tens of thousan... http://t.co/Cd6SYLXs5f pakistan news,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
382813466014121984,Wed Sep 25 10:26:57 +0000 2013,12772,396,True,25089,2711,2,2,0,False,not_related_or_irrelevant,20,0,MobileApp,True,19,@AQpk 1300+ People have been killed due to terrorism in last 15 weeks. http://t.co/vwUGXigs6p  OverthrowCorruptSystem Pakistan,None,None,pakistan,None,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
382813514881982464,Wed Sep 25 10:27:08 +0000 2013,1911,46,False,36958,1729,2,0,1,False,not_related_or_irrelevant,0,0,Twitterfeed,False,30,RT @CNBCPAKISTAN: Ch. Nisar: Rockets were fired at a rescue and relief helicopter when it tried to access earthquake victims in Balochistâ€¦,balochistâ,None,ch,None,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False
382813518602313729,Wed Sep 25 10:27:09 +0000 2013,12236,855,True,58696,2982,3,1,0,False,donation_needs_or_offers_or_volunteering_services,5,1,Client Web,False,31,Azerbaijani Ministry of Emergency Situations offered to Pakistan to hold rescue operations in the quake-hit regions http://t.co/rlrOxB65s6,None,None,pakistan,None,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
382813601024995328,Wed Sep 25 10:27:29 +0000 2013,5435,786,True,21199,2971,4,1,0,False,donation_needs_or_offers_or_volunteering_services,2,0,MobileApp,True,51,RT @allaboutmqm: News: This is the time of the need we must help the affected people of Balochistan: @MQMUSA MQM Pakistan http://t.co/HQâ€¦,balochistan,None,pakistan,None,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
382813620356534272,Wed Sep 25 10:27:34 +0000 2013,28859,990,False,305426,2983,3,2,0,False,donation_needs_or_offers_or_volunteering_services,6,0,Tweetbot,True,56,RT @Chiltan: she is waiting for your help Awaran girl child BalochistanEarthquake  http://t.co/jlzN8iMrOx,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
382813932437917696,Wed Sep 25 10:28:48 +0000 2013,23830,84,False,8112,2194,4,0,0,False,donation_needs_or_offers_or_volunteering_services,19,1,MobileApp,False,130,Watching Pakistan earthquake News! Shocked 2 c..ppl.they still waiting f any helps 2 save Life! WaheGuru!,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382814060326043648,Wed Sep 25 10:29:18 +0000 2013,131,29,False,98,1824,1,1,0,False,donation_needs_or_offers_or_volunteering_services,1,0,Client Web,False,160,"RT @janbaloch45: Don't Forget your Awaran Mashkay Brothers &amp; Sisters, You can donate blood for quake victims: Call: 03203202986  Balochiâ€¦",None,None,None,None,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
