TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,Source,isRetweet,DeltaSeconds,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
382813467528282112,Wed Sep 25 10:26:57 +0000 2013,1031,2101,True,6637,3321,2,1,1,False,injured_or_dead_people,16,0,TweetDeck,True,19,"Quetta quake toll 328, more deaths feared http://t.co/RQYwYjUnxh Karachi Pakistan",None,None,pakistan,karachi,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
382813501489946624,Wed Sep 25 10:27:05 +0000 2013,70,154,False,1565,1758,3,1,0,False,injured_or_dead_people,4,0,MobileApp,True,27,"RT @RT_com: Update: Death toll in Peshawar bomb blast rises to 38, about 100 injured - hospital officials http://t.co/N4phtjDGk8 Pakistan",None,None,pakistan,peshawar,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
382813540413095936,Wed Sep 25 10:27:15 +0000 2013,20,10,False,35617,2238,1,0,1,False,injured_or_dead_people,0,0,UnofficialApps,False,37,"RT @FoxNews: Pakistan militants fire on quake relief helicopter, as death toll rises to 348: http://t.co/avePx9rEAU",None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382813561875361792,Wed Sep 25 10:27:20 +0000 2013,1153,4541,True,21049,3132,1,2,0,False,missing_trapped_or_found_people,71,0,MobileApp,True,42,RT @Fahdhusain: 11 kids recovered alive from under earthquake rubble in Awaran. Shukar Allah!! earthquake,awaran,None,None,None,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382813587410259968,Wed Sep 25 10:27:26 +0000 2013,28859,990,False,305426,2983,1,1,0,False,injured_or_dead_people,2,0,Tweetbot,False,48,"Awaran mn 312 dead,, Keich mn 44 dead..:( Balochistan earthquake",balochistan,None,None,None,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
382813652752928768,Wed Sep 25 10:27:41 +0000 2013,417,372,False,57704,3262,2,1,0,False,injured_or_dead_people,5,0,TweetDeck,True,63,RT @DrAwab: 250+ people have been killed in Balochistan didn't we have a Chief Minister there? Missing? Abducted? Or has he gone island hoâ€¦,balochistan,None,None,None,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
382813719941484544,Wed Sep 25 10:27:57 +0000 2013,55,143,False,5529,2423,2,1,0,False,caution_and_advice,1,0,Client Web,True,79,"earthquake: M 1.9, Island of Hawaii, Hawaii http://t.co/MwWyOEaHvx",None,hawaii,None,None,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382813788832940033,Wed Sep 25 10:28:14 +0000 2013,5389,1943,True,37675,3170,2,1,1,False,injured_or_dead_people,16,0,MobileApp,True,96,Balochistan EarthQuake: Awaran's 95% houses are damaged - 1000+ deaths - Countless Injuries - No Medicines - No Relief. Pakistan,balochistan,None,pakistan,None,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
382813829719019521,Wed Sep 25 10:28:24 +0000 2013,4050,237,True,21637,2748,1,0,1,False,caution_and_advice,6,1,Developer,False,106,RT @WriterRod: Peru: State of emergency for areas affected by earthquake  http://t.co/ve1xJXEHjT via @PeruthisWeek Peru earthquake terreâ€¦,None,None,peru,None,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
382813873679896576,Wed Sep 25 10:28:34 +0000 2013,520,231,True,4318,1765,2,0,0,False,infrastructure_and_utilities_damage,0,2,MobileApp,False,116,(News) Balochistan earthquake: Life among the ruins in Gajjar http://t.co/1MJszlZrAb Pakistan,balochistan,None,pakistan,None,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
382813945913831424,Wed Sep 25 10:28:51 +0000 2013,3954,1518,False,30422,2325,2,2,0,False,caution_and_advice,4,0,Client Web,True,133,RT @FoxNews: New massive earthquake rocks southwest Pakistan http://t.co/QhOvQcq0jz,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
382814060385161216,Wed Sep 25 10:29:19 +0000 2013,239,402,True,7524,1994,1,1,0,False,caution_and_advice,1,0,MobileApp,True,161,RT @LBCI_News_EN: New major earthquake rocks southwest Pakistan | http://t.co/KR63qvgSRM |,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382814062704226304,Wed Sep 25 10:29:19 +0000 2013,417,372,False,57704,3262,4,1,0,False,injured_or_dead_people,2,0,TweetDeck,True,161,UK PM left everything when just one soldier died. Here a 1000 are feared dead and our PM is no where to be seen! Balochistan earthquake,balochistan,None,uk,None,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
382814114860367872,Wed Sep 25 10:29:31 +0000 2013,896,2,True,3284,2004,6,0,1,False,injured_or_dead_people,0,0,TweetDeck,False,173,"Earthquakes in Pakistan timeline http://t.co/Y20lGxf9Pi Worst earthquake in 2005. 80,000 dead, 200,000 injured, 4 million ppl left homeless",None,None,pakistan,None,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
382814134032531456,Wed Sep 25 10:29:36 +0000 2013,8432,6339,False,135027,2060,6,0,1,False,displaced_people_and_evacuations,0,0,TweetDeck,False,178,"RT @AnasMallick: More than 5 dozen Earthquake victims, mostly women and children, shifted to Karachi from Awaran.",awaran,None,None,karachi,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
382814190421168128,Wed Sep 25 10:29:49 +0000 2013,17539,3334,False,233384,2577,2,1,0,False,injured_or_dead_people,1,0,MobileApp,False,191,Death toll reaches 329. They have run out of 'kafan'. Ya Allah rehem!  Earthquake Awaran,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382814190421168128,Wed Sep 25 10:29:49 +0000 2013,17539,3334,False,233384,2577,2,1,0,False,injured_or_dead_people,1,0,MobileApp,False,191,Death toll reaches 329. They have run out of 'kafan'. Ya Allah rehem!  Earthquake Awaran,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382814190421168128,Wed Sep 25 10:29:49 +0000 2013,17539,3334,False,233384,2577,2,1,0,False,injured_or_dead_people,1,0,MobileApp,False,191,Death toll reaches 329. They have run out of 'kafan'. Ya Allah rehem!  Earthquake Awaran,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382814190421168128,Wed Sep 25 10:29:49 +0000 2013,17539,3334,False,233384,2577,2,1,0,False,injured_or_dead_people,1,0,MobileApp,False,191,Death toll reaches 329. They have run out of 'kafan'. Ya Allah rehem!  Earthquake Awaran,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
382814257760321538,Wed Sep 25 10:30:06 +0000 2013,21771,486,False,22551,2853,2,0,0,False,injured_or_dead_people,0,0,Client Web,False,208,RT @FoxNews: Death toll in Pakistan earthquake rises to 182 http://t.co/BCVKARh4LT,None,None,pakistan,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
382814286654865408,Wed Sep 25 10:30:12 +0000 2013,5596,6344,False,376959,3488,2,1,1,False,injured_or_dead_people,16,0,Tweetbot,True,214,"September 30, 1988. More Than 250 Innocent People Were Shot Dead In 5 Minutes! HyderabadMassacre Pakistan @MQMUSA",None,None,pakistan,None,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False
