TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,Source,isRetweet,DeltaSeconds
382813391435206659,Wed Sep 25 10:26:39 +0000 2013,2550,498,True,18837,3065,2,2,0,False,not_related_or_irrelevant,20,0,Client Web,True,1
382813401845485568,Wed Sep 25 10:26:41 +0000 2013,217,235,True,20799,2005,2,1,1,False,not_related_or_irrelevant,4,0,MobileApp,True,3
382813437513834497,Wed Sep 25 10:26:50 +0000 2013,7601,4191,False,181478,2199,2,3,1,False,donation_needs_or_offers_or_volunteering_services,1,0,Client Web,True,12
382813466014121984,Wed Sep 25 10:26:57 +0000 2013,12772,396,True,25089,2711,2,2,0,False,not_related_or_irrelevant,20,0,MobileApp,True,19
382813514881982464,Wed Sep 25 10:27:08 +0000 2013,1911,46,False,36958,1729,2,0,1,False,not_related_or_irrelevant,0,0,Twitterfeed,False,30
382813518602313729,Wed Sep 25 10:27:09 +0000 2013,12236,855,True,58696,2982,3,1,0,False,donation_needs_or_offers_or_volunteering_services,5,1,Client Web,False,31
382813601024995328,Wed Sep 25 10:27:29 +0000 2013,5435,786,True,21199,2971,4,1,0,False,donation_needs_or_offers_or_volunteering_services,2,0,MobileApp,True,51
382813620356534272,Wed Sep 25 10:27:34 +0000 2013,28859,990,False,305426,2983,3,2,0,False,donation_needs_or_offers_or_volunteering_services,6,0,Tweetbot,True,56
382813932437917696,Wed Sep 25 10:28:48 +0000 2013,23830,84,False,8112,2194,4,0,0,False,donation_needs_or_offers_or_volunteering_services,19,1,MobileApp,False,130
382814060326043648,Wed Sep 25 10:29:18 +0000 2013,131,29,False,98,1824,1,1,0,False,donation_needs_or_offers_or_volunteering_services,1,0,Client Web,False,160
382814062196703232,Wed Sep 25 10:29:19 +0000 2013,877142,721,True,47987,2505,1,0,1,True,not_related_or_irrelevant,11,2,Client Web,False,161
382814074439868419,Wed Sep 25 10:29:22 +0000 2013,7254,2124,True,181094,1983,4,1,0,False,sympathy_and_emotional_support,19,0,Client Web,True,164
382814086519869441,Wed Sep 25 10:29:25 +0000 2013,346,346,True,2990,2246,5,1,0,False,not_related_or_irrelevant,7,0,MobileApp,True,167
382814115276025856,Wed Sep 25 10:29:32 +0000 2013,574,536,False,7730,2932,1,2,0,False,not_related_or_irrelevant,0,1,OtherSite,False,174
382814118056431616,Wed Sep 25 10:29:32 +0000 2013,747,1,True,22150,2004,6,0,1,False,not_related_or_irrelevant,0,0,TweetDeck,False,174
382814146620059648,Wed Sep 25 10:29:39 +0000 2013,30,489,True,617,1826,1,1,0,False,not_related_or_irrelevant,37,0,MobileApp,True,181
382814148851023872,Wed Sep 25 10:29:40 +0000 2013,2752,0,False,48537,2971,6,0,1,False,sympathy_and_emotional_support,0,0,TweetDeck,False,182
382814178768990208,Wed Sep 25 10:29:47 +0000 2013,1259,160,False,581136,3591,6,1,0,False,not_related_or_irrelevant,5,0,UnofficialApps,True,189
382814179624628224,Wed Sep 25 10:29:47 +0000 2013,3499,825,True,37511,2849,2,2,0,False,donation_needs_or_offers_or_volunteering_services,2,0,MobileWeb,False,189
382814241843343361,Wed Sep 25 10:30:02 +0000 2013,14492,22,True,135163,1930,6,0,0,False,donation_needs_or_offers_or_volunteering_services,2,1,MobileApp,False,204
382814365323247617,Wed Sep 25 10:30:31 +0000 2013,21608,3016,True,12243,2440,1,0,0,True,not_related_or_irrelevant,4,0,TweetDeck,False,233
382814414220824576,Wed Sep 25 10:30:43 +0000 2013,180,752,False,5542,2678,6,1,0,False,donation_needs_or_offers_or_volunteering_services,5,0,MobileApp,True,245
382814450119876608,Wed Sep 25 10:30:51 +0000 2013,738,687,True,12442,3041,3,2,1,False,donation_needs_or_offers_or_volunteering_services,0,0,MobileApp,False,253
382814495527038976,Wed Sep 25 10:31:02 +0000 2013,368,423,False,47765,2817,4,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,OtherSite,False,264
382814514682413056,Wed Sep 25 10:31:07 +0000 2013,6510,692,False,5417,2203,0,1,0,False,sympathy_and_emotional_support,4,0,TweetDeck,True,269
382814531753639936,Wed Sep 25 10:31:11 +0000 2013,455,295,False,12234,1783,2,1,0,False,not_related_or_irrelevant,5,0,MobileApp,True,273
382814739367084032,Wed Sep 25 10:32:00 +0000 2013,124999,1673,False,216952,2440,1,1,0,False,not_related_or_irrelevant,11,0,Client Web,True,322
382814746774626304,Wed Sep 25 10:32:02 +0000 2013,771,50,True,6863,2940,3,0,1,False,not_related_or_irrelevant,0,0,MobileApp,False,324
382814766852358145,Wed Sep 25 10:32:07 +0000 2013,2085,560,True,1037,2869,2,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,Developer,False,329
382814800163508224,Wed Sep 25 10:32:15 +0000 2013,1688,5000,False,198554,1867,6,1,0,False,donation_needs_or_offers_or_volunteering_services,12,0,Client Web,True,337
382814827439071232,Wed Sep 25 10:32:21 +0000 2013,8339,907,True,85714,2312,3,2,0,False,not_related_or_irrelevant,6,0,Tablet,True,343
382814901263015937,Wed Sep 25 10:32:39 +0000 2013,1190,238,False,198809,2511,5,1,0,False,not_related_or_irrelevant,4,0,Client Web,True,361
382814998864478208,Wed Sep 25 10:33:02 +0000 2013,63,61,False,1909,3137,1,1,0,False,donation_needs_or_offers_or_volunteering_services,18,0,MobileApp,True,384
382815045748400128,Wed Sep 25 10:33:13 +0000 2013,24847,943,False,11631,3146,1,2,0,False,not_related_or_irrelevant,2,0,TweetDeck,False,395
382815055781588992,Wed Sep 25 10:33:16 +0000 2013,30,489,True,617,1826,2,3,1,False,donation_needs_or_offers_or_volunteering_services,2,0,MobileApp,True,398
382815104850329600,Wed Sep 25 10:33:28 +0000 2013,1210,892,True,3959,2297,5,0,1,False,not_related_or_irrelevant,1,0,Client Web,False,410
382815134047272960,Wed Sep 25 10:33:35 +0000 2013,1790,110,True,109383,2914,1,1,0,False,donation_needs_or_offers_or_volunteering_services,2,0,MobileApp,True,417
382815139994415104,Wed Sep 25 10:33:36 +0000 2013,2768,591,False,137138,2634,1,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,Twitterfeed,False,418
382815170923610112,Wed Sep 25 10:33:43 +0000 2013,99,107,True,3718,2779,0,1,0,False,sympathy_and_emotional_support,12,0,MobileApp,True,425
382815208005062656,Wed Sep 25 10:33:52 +0000 2013,208,277,True,4561,1827,1,1,0,False,donation_needs_or_offers_or_volunteering_services,2,0,Client Web,True,434
382815219891712000,Wed Sep 25 10:33:55 +0000 2013,155,36,False,262,1890,1,1,0,False,donation_needs_or_offers_or_volunteering_services,4,0,Client Web,True,437
382815237940187136,Wed Sep 25 10:33:59 +0000 2013,554,1141,False,101309,2166,1,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,UnofficialApps,False,441
382815263483506688,Wed Sep 25 10:34:05 +0000 2013,257,734,False,15175,3278,5,1,0,False,not_related_or_irrelevant,1,0,MobileApp,True,447
