TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,Source,isRetweet,DeltaSeconds,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
575736037986578433,Wed Mar 11 19:12:22 +0000 2015,1400,4916,True,3007,1205,1,1,0,False,injured_or_dead_people,0,0,MobileApp,False,0,"RT @9NewsAUS: Emergency response teams from Australia are on their way to Vanuatu, where dozens are feared dead. http://t.co/kcAthEBiSb TC‰Û_",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575736076087644160,Wed Mar 11 19:12:31 +0000 2015,423896,483,True,40888,3584,1,0,0,True,other_useful_information,6,1,TweetDeck,False,9,Vanuatu ‰_ RT Cyclone Pam Lashes Vanuatu with Category 4 Winds | The Weather Channel - The Weather Channel  http://t.co/trEGs05JnN,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575736131817369601,Wed Mar 11 19:12:45 +0000 2015,1616,361,True,9175,1701,2,0,0,True,other_useful_information,21,0,Tablet,True,23,Aid agencies: Vanuatu conditions more challenging than Philippines typhoon http://t.co/G9WIl4qrHx,None,None,philippines,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575736147046834176,Wed Mar 11 19:12:48 +0000 2015,1400,4916,True,3007,1205,1,1,0,False,infrastructure_and_utilities_damage,7,0,MobileApp,True,26,RT @jondonnisonbbc: 2 year old Michael in his village now destroyed.  Village chief tells me desperately need water. vanuatu http://t.co/S‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
575736273350098944,Wed Mar 11 19:13:18 +0000 2015,1816,391,True,258411,2452,0,1,0,False,not_related_or_irrelevant,2,0,MobileApp,True,56,RT @tiffys1983: @VampLovinSookie @FaithNorthman13 @VikingVampEric with you two... I'm sure he'd be ok... Throw Pam in the mix too (winks),None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
575736292618563584,Wed Mar 11 19:13:23 +0000 2015,3966,104,True,5697,1491,2,0,0,True,other_useful_information,21,0,Tablet,True,61,Cyclone Pam: solutions to the human cost of climateåÊchange http://t.co/mOkdLWNRSj,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575736345332600832,Wed Mar 11 19:13:36 +0000 2015,836,630,True,10881,1211,1,2,1,False,not_related_or_irrelevant,22,0,MobileApp,True,74,"@pami42 he he, how's it going, Pam?",None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
575736452413136897,Wed Mar 11 19:14:01 +0000 2015,1057,104,False,4378,3389,0,0,1,False,donation_needs_or_offers_or_volunteering_services,1,0,Twitterfeed,False,99,RT @SamaritansPurse: Help victims of CyclonePam in Vanuatu now: http://t.co/blGZCDtKCN,None,None,vanuatu,None,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
575736502006603776,Wed Mar 11 19:14:13 +0000 2015,270,0,False,34145,2665,0,0,1,False,injured_or_dead_people,0,0,OtherSite,False,111,Thousands await aid in Vanuatu as death toll increases - Fox News http://t.co/RZzbiN1VwK,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575736544465580033,Wed Mar 11 19:14:23 +0000 2015,518,1930,False,1983,2221,2,1,0,False,infrastructure_and_utilities_damage,1,0,TweetDeck,True,121,'Complete devastation' after cyclone hits island nation of Vanuatu http://t.co/MwqMyNkhuA,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575736623708532736,Wed Mar 11 19:14:42 +0000 2015,88249,2177,True,33743,2641,4,0,0,True,donation_needs_or_offers_or_volunteering_services,3,3,Client Web,False,140,Devastated Vanuatu starts to get aid http://t.co/1YdPzHrrfO,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575736634190270465,Wed Mar 11 19:14:44 +0000 2015,6029,272,True,324089,1798,1,1,0,False,other_useful_information,0,0,Tablet,False,142,"RT @PacIsLiving: At 12:00pm local time, Severe Tropical Cyclone PAM was located  about 110 KM south of Tanna and 75 KM west... http://t.co/‰Û_",None,None,None,None,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
575736643191246848,Wed Mar 11 19:14:47 +0000 2015,597,684,False,97273,3032,1,0,1,False,not_related_or_irrelevant,0,0,OtherSite,False,145,Sam Smith - Lay Me Down (Red Nose Day 2015) ft. Jo... =&gt;&gt; http://t.co/ozXe5tEIdU  Timeline Vanuatu xfactornz ‰Û_ http://t.co/ZO4FjKtdBi,None,None,vanuatu,None,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
575736693820514304,Wed Mar 11 19:14:59 +0000 2015,5375,22,False,23687,3373,0,0,1,False,other_useful_information,1,0,Facebook,False,157,http://t.co/KSurW74TxO. Tracking link for cyclone pan @PhilipDuncan,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575736803677761536,Wed Mar 11 19:15:25 +0000 2015,189993,370,True,59440,3233,3,0,1,True,caution_and_advice,3,0,Client Web,False,183,"Tropical Cyclone Outlook for the Northern Region, including the Gulf of Carpentaria Issued at 2:15 pm CST on... http://t.co/4GlOZhgQWX",carpentaria,None,None,None,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
575736838293426176,Wed Mar 11 19:15:33 +0000 2015,28281,180,True,1142591,1898,1,0,1,False,not_related_or_irrelevant,0,0,OtherSite,False,191,Thank Pam for the favored http://t.co/eOO0l4rdqY,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
575736933755805696,Wed Mar 11 19:15:56 +0000 2015,2380,1803,True,304844,2541,0,1,0,False,infrastructure_and_utilities_damage,2,0,MobileApp,True,214,RT @WVAsia: First photos coming from our staff in Vanuatu. Scenes of absolute destruction CyclonePam http://t.co/mcYkdp3i1Q,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575736980966785024,Wed Mar 11 19:16:07 +0000 2015,3857,4188,False,676682,1657,0,1,0,False,other_useful_information,3,0,OtherSite,True,225,RT @MoveTheWorld: Day 1 in Vanuatu protecting animals after TCPam - our team feeds the Pelam family's dogs Snoopy and Blackie http://t.co‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
575737015599259648,Wed Mar 11 19:16:15 +0000 2015,720,231,False,91884,3326,1,3,1,False,donation_needs_or_offers_or_volunteering_services,7,0,MobileApp,True,233,RT @johnspatricc: ‰ Õ http://t.co/9z4wqfWL8X Tropical Cyclone Pam: Vanuatu aid workers call for patience amid massive ... Vanuatu   466,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575737024310697984,Wed Mar 11 19:16:17 +0000 2015,285,452,True,16086,2308,1,2,0,False,other_useful_information,7,0,MobileApp,True,235,"Vanuatu begins relief efforts after massive cyclone hits, struggles to assess damage http://t.co/9ddYSmg2Ti",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737043071930368,Wed Mar 11 19:16:22 +0000 2015,294,510,False,1400,1658,2,0,0,False,other_useful_information,21,0,Client Web,True,240,United Nations 'fears the worst' after typhoon batters Vanuatu Vanuatu. http://t.co/9Q3rRIj8fC,None,None,vanuatu,None,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
575737048994217984,Wed Mar 11 19:16:23 +0000 2015,729,2870,True,5759,2984,3,0,0,False,other_useful_information,0,0,MobileApp,False,241,Cyclone sets country back years: Jacobeth Nilah wails in pain in the storm-battered hospital. http://t.co/4fdcTAV10f,None,None,None,None,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
575737189646090240,Wed Mar 11 19:16:57 +0000 2015,289,726,True,5515,1386,4,1,0,False,not_related_or_irrelevant,3,0,MobileApp,True,275,"Creatine-enriched, high-protein Cyclone Milk 'world's first': MaxiNutrition http://t.co/EoQz1YStb5 via @NutraEurope",None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575737292913963008,Wed Mar 11 19:17:21 +0000 2015,3857,4188,False,676682,1657,0,1,0,False,other_useful_information,1,0,OtherSite,True,299,RT @smitharyy: ‰ Õ http://t.co/esrN2fllJF CyclonePam Cyclone Pam Cyclone Pam 'sounds like a freight train' http://t.co/ILF88iZm75,None,None,None,None,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
575737350430420992,Wed Mar 11 19:17:35 +0000 2015,98,225,False,971,1700,1,3,1,False,not_related_or_irrelevant,7,0,MobileApp,True,313,Pam Anderson -- Rick Salomon Made $40 Mil Last Year ... Playing Poker with ONE GUY!!! http://t.co/nWTxrt6aSR,None,None,None,None,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
575737382969962496,Wed Mar 11 19:17:43 +0000 2015,3727,183,False,88282,2004,0,1,1,False,sympathy_and_emotional_support,7,0,Client Web,True,321,RT @MarchAustralia: Our thoughts are with Vanuatu and other Pacific countries hit by this cyclone. http://t.co/NHciwks1pP,pacific,None,vanuatu,None,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737419057618944,Wed Mar 11 19:17:52 +0000 2015,1707,3415,True,56664,2330,0,1,1,False,other_useful_information,7,0,Tablet,True,330,"http://t.co/oomvAwbZZt Vanuatu takes direct hit from Cyclone Pam, possibly worst in ... retweet news http://t.co/rRYktLT4eN",pam,None,vanuatu,None,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737437428707328,Wed Mar 11 19:17:56 +0000 2015,21,0,False,24637,3344,0,0,1,False,other_useful_information,0,0,Twitterfeed,False,334,RT @adra_nz: Here is the promo video for tomorrows offering for Vanuatu! Please share with your friends and families today! http://t.co/Wy2‰Û_,None,None,vanuatu,None,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
575737616244543488,Wed Mar 11 19:18:39 +0000 2015,26,2,False,1673,1460,0,0,1,False,not_related_or_irrelevant,0,0,Facebook,False,377,I'm tryin so hard not to laugh while Pam got this hot comb to my hair ‡_Ê2‡_Ê2,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
575737639497682944,Wed Mar 11 19:18:44 +0000 2015,52,253,False,26112,1433,0,0,1,False,other_useful_information,0,0,OtherSite,False,382,The BBC could have checked Wikipedia for the truth about Cyclone Pam: The storm which devastated Vanuatu is no... http://t.co/1jPEoP9Nlx,None,None,vanuatu,None,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
575737656388251649,Wed Mar 11 19:18:48 +0000 2015,757,1575,True,92841,1981,1,0,1,False,not_related_or_irrelevant,0,0,OtherSite,False,386,Pam Anderson Files Restraining order Against Rick Solomon ... Allegations of 'Serial Baby Killer' http://t.co/DILmHlxuVC,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
575737691179868160,Wed Mar 11 19:18:56 +0000 2015,1719,952,False,557455,1346,3,0,1,False,sympathy_and_emotional_support,0,0,Twitterfeed,False,394,Feeling for the beautiful people of Vanuatu. Recovery will take a long time. http://t.co/ZdG4eF6rh9,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737709605613569,Wed Mar 11 19:19:01 +0000 2015,3003,188,True,10188,2379,0,0,1,False,other_useful_information,1,0,Facebook,False,399,"Still awake. Watching Cyclone Pam on earthwindmap. Very near East Cape, North Island now. http://t.co/EDRr9SFcvS",island,None,None,None,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
575737716765159424,Wed Mar 11 19:19:03 +0000 2015,173,197,True,11415,2885,1,3,1,False,injured_or_dead_people,7,0,MobileApp,True,401,Thousands wait for relief in Vanuatu as death toll inches up: Thousands of people left homeless by a fierce cy... http://t.co/sslKmkGUxG,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737721320243200,Wed Mar 11 19:19:04 +0000 2015,409,859,False,893,2718,0,1,0,False,caution_and_advice,2,0,Client Web,True,402,State of emergency likely to be declared on Vanuatu capital Port Vila - http://t.co/E6RwHyq8VM,port,None,vanuatu,vila,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
575737826702135297,Wed Mar 11 19:19:29 +0000 2015,70,137,True,11504,2078,4,1,0,False,donation_needs_or_offers_or_volunteering_services,3,0,MobileApp,True,427,RT @UNICEF: About 2 in 3 children in Vanuatu in need of humanitarian assistance http://t.co/STtLs7uBT1 CyclonePam http://t.co/NieXzcuCdt,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
575737841344495618,Wed Mar 11 19:19:32 +0000 2015,43,1,False,14499,2461,0,0,1,False,infrastructure_and_utilities_damage,0,0,Facebook,False,430,Christian Worship Rises amid Vanuatu Destruction http://t.co/joZ7QFF3Uf,None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
575737842325929984,Wed Mar 11 19:19:32 +0000 2015,149,357,True,4892,1218,5,1,1,False,donation_needs_or_offers_or_volunteering_services,13,0,MobileApp,True,430,"RT @TimesofIsrael: After cyclone, Israeli mission provides relief in Vanuatu http://t.co/yHHLCj5Yvm",None,None,vanuatu,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
575737866698911745,Wed Mar 11 19:19:38 +0000 2015,354,690,True,24509,1381,0,1,1,False,donation_needs_or_offers_or_volunteering_services,6,0,MobileApp,True,436,"@LMBR_50 Cricket communities rally behind Vanuatu: ICC, Cricket Australia and New Zealand Cricket pitch in to held the people of Vanu...",cricket,None,zealand,None,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
575737885971742720,Wed Mar 11 19:19:43 +0000 2015,414,12,False,42930,1786,1,1,0,False,not_related_or_irrelevant,6,0,Client Web,True,441,RT @PieroHearts: PAM(Piero Amzing Select)  Photo @Ju7909 http://t.co/wCnzep5yxV,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
