TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,Source,isRetweet,DeltaSeconds
511423101150953472,Mon Sep 15 07:55:43 +0000 2014,1239,214,False,302666,1695,0,2,1,False,infrastructure_and_utilities_damage,1,0,OtherSite,True,0
511423131605430272,Mon Sep 15 07:55:51 +0000 2014,106,0,False,87319,2076,0,0,1,False,injured_or_dead_people,0,0,OtherSite,False,8
511423208801984512,Mon Sep 15 07:56:09 +0000 2014,47352,11,False,313471,1661,0,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,OtherSite,False,26
511423209158504448,Mon Sep 15 07:56:09 +0000 2014,1897,2580,False,41365,2244,2,3,0,False,infrastructure_and_utilities_damage,106,0,MobileApp,True,26
511423217379332096,Mon Sep 15 07:56:11 +0000 2014,1556,497,True,117767,3377,1,1,0,False,displaced_people_and_evacuations,342,0,Client Web,True,28
511423221329969152,Mon Sep 15 07:56:12 +0000 2014,3,0,False,1949,1884,0,0,1,False,infrastructure_and_utilities_damage,0,0,Developer,False,29
511423221363507200,Mon Sep 15 07:56:12 +0000 2014,165,701,False,9501,1418,1,0,2,False,displaced_people_and_evacuations,0,0,OtherSite,False,29
511423241173630976,Mon Sep 15 07:56:17 +0000 2014,45,138,False,22490,1507,0,1,1,False,infrastructure_and_utilities_damage,113,0,Client Web,True,34
511423349470154752,Mon Sep 15 07:56:42 +0000 2014,13,38,False,306,1581,1,0,0,False,other_useful_information,0,0,MobileApp,False,59
511423376682803200,Mon Sep 15 07:56:49 +0000 2014,455,251,True,142254,3250,0,1,1,False,sympathy_and_emotional_support,137,0,MobileApp,True,66
511423422161620992,Mon Sep 15 07:57:00 +0000 2014,1196,1063,False,12609,3192,0,0,1,False,infrastructure_and_utilities_damage,0,0,Twitterfeed,False,77
511423426318180353,Mon Sep 15 07:57:01 +0000 2014,1253,1769,True,10442,2569,3,0,1,False,caution_and_advice,0,0,Developer,False,78
511423491883933696,Mon Sep 15 07:57:16 +0000 2014,1208,1663,False,29685,2386,0,1,0,False,donation_needs_or_offers_or_volunteering_services,100,0,OtherSite,True,93
511423528734691328,Mon Sep 15 07:57:25 +0000 2014,76,24,False,1907,1372,2,0,1,False,infrastructure_and_utilities_damage,3,3,Developer,False,102
