TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,Source,isRetweet,DeltaSeconds,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
511423208801984512,Mon Sep 15 07:56:09 +0000 2014,47352,11,False,313471,1661,0,0,1,False,donation_needs_or_offers_or_volunteering_services,0,0,OtherSite,False,26,LET'S HELP REBUILD BCS DEVASTATED BY HURRICANE ODILE  Hurricane Odile damaged Los Cabos. It left many people with... http://t.co/NP048l9tgk,cabos,None,None,None,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
511423376682803200,Mon Sep 15 07:56:49 +0000 2014,455,251,True,142254,3250,0,1,1,False,sympathy_and_emotional_support,137,0,MobileApp,True,66,RT @CabosNews: Prayers for my friends in Cabo!  odile hurricane prayers loscabos  cabosanlucas Beach mexico by ricostravel http://t.â€¦,beach,None,mexico,None,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
511423491883933696,Mon Sep 15 07:57:16 +0000 2014,1208,1663,False,29685,2386,0,1,0,False,donation_needs_or_offers_or_volunteering_services,100,0,OtherSite,True,93,RT @HyattDFWAirport: Help us Raise funds 4 those affected by Hurricane Odile. https://t.co/3gEXY92gCK,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
511423491883933696,Mon Sep 15 07:57:16 +0000 2014,1208,1663,False,29685,2386,0,1,0,False,donation_needs_or_offers_or_volunteering_services,100,0,OtherSite,True,93,RT @HyattDFWAirport: Help us Raise funds 4 those affected by Hurricane Odile. https://t.co/3gEXY92gCK,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
511423491883933696,Mon Sep 15 07:57:16 +0000 2014,1208,1663,False,29685,2386,0,1,0,False,donation_needs_or_offers_or_volunteering_services,100,0,OtherSite,True,93,RT @HyattDFWAirport: Help us Raise funds 4 those affected by Hurricane Odile. https://t.co/3gEXY92gCK,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
511423491883933696,Mon Sep 15 07:57:16 +0000 2014,1208,1663,False,29685,2386,0,1,0,False,donation_needs_or_offers_or_volunteering_services,100,0,OtherSite,True,93,RT @HyattDFWAirport: Help us Raise funds 4 those affected by Hurricane Odile. https://t.co/3gEXY92gCK,None,None,None,None,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
511423665406095360,Mon Sep 15 07:57:58 +0000 2014,912,816,False,1178,1781,1,2,1,False,sympathy_and_emotional_support,454,0,Client Web,True,135,RT @sammyhagar: heavy heart having to cancel the bdaybash.  prayers&amp;best wishes to our Cabo Wabo family&amp; all affected HurricaneODILE http:â€¦,None,None,None,None,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
511423869165387777,Mon Sep 15 07:58:46 +0000 2014,455,251,True,142254,3250,1,2,1,False,sympathy_and_emotional_support,613,0,MobileApp,True,183,Prayers out to everyone being impacted by HurricaneODILE,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
511424000560336896,Mon Sep 15 07:59:18 +0000 2014,553,168,True,93528,2296,0,1,1,False,sympathy_and_emotional_support,137,0,MobileApp,True,215,RT @HotelElGanzo: We send our best wishes and thoughts out to everyone who is being affected by HurricaneODILE - Please stay safe Cuidense,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
511424072732127232,Mon Sep 15 07:59:35 +0000 2014,399,1939,False,5790,3002,1,1,0,False,not_related_or_irrelevant,342,0,Client Web,True,232,"A Path of Hurricane Odile's Destruction, Seen Through Instagram: Hurricane Odile came ashore over Cabo San Luc... http://t.co/kvoRIj5sV7",None,None,None,None,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
