TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,Source,isRetweet,DeltaSeconds,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
451187618697736192,Wed Apr 02 02:41:25 +0000 2014,515,241,True,8624,3028,1,1,1,False,sympathy_and_emotional_support,281,0,MobileApp,True,0,"PrayForChile They've prayed for us, Philippines because of the typhoon yolanda... It's time to pray for them.. xxx",None,None,philippines,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
451187621843070976,Wed Apr 02 02:41:26 +0000 2014,122,474,False,856,2527,2,2,1,False,sympathy_and_emotional_support,149,0,MobileApp,True,1,RT @AvrilLavigne: Thinking of everyone in Chile today. Hope all of you are safe! prayforchile ChileEarthquake,None,None,chile,None,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
451187621901791232,Wed Apr 02 02:41:26 +0000 2014,1568,329,False,655,1778,2,2,1,False,infrastructure_and_utilities_damage,149,0,MobileApp,True,1,"Chile assesses damage after massive quake, tsunami: SANTIAGO (Reuters) - Chilean authorities on Wednesday were... http://t.co/xjGjv6wYkM",santiago,None,chile,None,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
451187622077947904,Wed Apr 02 02:41:26 +0000 2014,10559,2663,True,31449,3304,2,2,1,True,other_useful_information,1,0,MobileApp,False,1,Disaster declared after Chile quake: Chile declares three northern regions hit by a 8.2 magnitude earthquake t... http://t.co/LOlnc3OYPc,None,None,chile,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
451187623252336640,Wed Apr 02 02:41:26 +0000 2014,101,435,True,169,1540,3,1,0,False,other_useful_information,14,0,Developer,True,1,RT @ABC: UPDATE: Tsunami waves of up to 2.4 feet measured or reported along coast of northern Chile; Tsunami Warnings canceled.,None,None,chile,None,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
451187625114611712,Wed Apr 02 02:41:27 +0000 2014,2303,2834,False,135532,3360,1,1,1,False,injured_or_dead_people,281,0,MobileApp,True,2,newsofindia 6 Killed in Earthquake off Northern Chile - New York Times: Irish Independent6 Kill... http://t.co/qyqAjANWmh .. check out!,northern,york,chile,None,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
451187630277812224,Wed Apr 02 02:41:28 +0000 2014,1449,422,False,2732,3244,2,2,1,False,other_useful_information,149,0,Client Web,True,3,"Massive Chile Earthquake May Not Be the ""Big One"" http://t.co/Y7oFOAhcLy",None,None,chile,None,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
451187630542032897,Wed Apr 02 02:41:28 +0000 2014,164,811,True,6101,2530,3,0,0,False,caution_and_advice,1,1,Client Web,False,3,RT @NWS_PTWC: TSUNAMI ADVISORY (offshore hazard) for the State of Hawaii.  Waves expected to arrive approx. 3:24 am HST. PTWC http://t.coäó_,None,hawaii,None,None,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
451187635709440000,Wed Apr 02 02:41:29 +0000 2014,422,832,False,39371,2923,1,3,0,False,other_useful_information,35,0,MobileApp,True,4,"""8.0-magnitude earthquake strikes off the coast of Chile. Tsunami war...""  http://t.co/vuWhW4qRAk",None,None,chile,None,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
451187637437476865,Wed Apr 02 02:41:30 +0000 2014,1050,2116,False,14135,3383,2,2,1,False,not_related_or_irrelevant,149,0,MobileApp,True,5,Hard to believe that the Peru trip is almost over. I am so proud of the seniors in my family group - they did such a great job this week!,None,None,peru,None,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
451187637463031808,Wed Apr 02 02:41:30 +0000 2014,1219,1228,False,214861,2493,2,2,0,False,not_related_or_irrelevant,148,0,TweetDeck,True,5,@nashtonkitty our little weirdo lovehim http://t.co/sdW66s7ryo,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451187640490942464,Wed Apr 02 02:41:30 +0000 2014,746,655,False,20449,2980,5,1,0,False,other_useful_information,12,0,MobileApp,True,5,"RT @NewEarthquake: 4.8 earthquake, 96km WNW of Iquique, Chile. Apr 3 03:28 at epicenter (37m ago, depth 15km). http://t.co/dJgNhlLOVL",None,None,chile,iquique,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False
451187646602047488,Wed Apr 02 02:41:32 +0000 2014,6729,21,False,422167,2683,1,1,1,False,not_related_or_irrelevant,1,0,Tablet,False,7,Let's right Armando Cristian Perez,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
451187647226998784,Wed Apr 02 02:41:32 +0000 2014,183,52,True,1291,3008,2,2,1,False,sympathy_and_emotional_support,149,0,Client Web,True,7,"RT @aquaticsPH: Let us pause for a while and pray for our friends who lived in Chile, magnitude of 8.2 earthquake has struck them. Prayforäó_",prayforäó,None,chile,None,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
