TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,Source,isRetweet,DeltaSeconds,Text,Location,StateProvince,Country,City,hasLocation,hasStateProvince,hasCountry,hasCity,hasTime,hasCriminal,hasDuration,hasDate,hasOrganization,hasDeath,hasMoney,hasIdeology,hasNumber,hasReligion,hasPerson,hasSet
451187618697736192,Wed Apr 02 02:41:25 +0000 2014,515,241,True,8624,3028,1,1,1,False,sympathy_and_emotional_support,281,0,MobileApp,True,0,"PrayForChile They've prayed for us, Philippines because of the typhoon yolanda... It's time to pray for them.. xxx",None,None,philippines,None,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
451187621843070976,Wed Apr 02 02:41:26 +0000 2014,122,474,False,856,2527,2,2,1,False,sympathy_and_emotional_support,149,0,MobileApp,True,1,RT @AvrilLavigne: Thinking of everyone in Chile today. Hope all of you are safe! prayforchile ChileEarthquake,None,None,chile,None,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
451187637437476865,Wed Apr 02 02:41:30 +0000 2014,1050,2116,False,14135,3383,2,2,1,False,not_related_or_irrelevant,149,0,MobileApp,True,5,Hard to believe that the Peru trip is almost over. I am so proud of the seniors in my family group - they did such a great job this week!,None,None,peru,None,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
451187637463031808,Wed Apr 02 02:41:30 +0000 2014,1219,1228,False,214861,2493,2,2,0,False,not_related_or_irrelevant,148,0,TweetDeck,True,5,@nashtonkitty our little weirdo lovehim http://t.co/sdW66s7ryo,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451187646602047488,Wed Apr 02 02:41:32 +0000 2014,6729,21,False,422167,2683,1,1,1,False,not_related_or_irrelevant,1,0,Tablet,False,7,Let's right Armando Cristian Perez,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
451187647226998784,Wed Apr 02 02:41:32 +0000 2014,183,52,True,1291,3008,2,2,1,False,sympathy_and_emotional_support,149,0,Client Web,True,7,"RT @aquaticsPH: Let us pause for a while and pray for our friends who lived in Chile, magnitude of 8.2 earthquake has struck them. Prayforäó_",prayforäó,None,chile,None,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
451187650439815168,Wed Apr 02 02:41:33 +0000 2014,540,297,True,28947,3116,1,1,0,False,sympathy_and_emotional_support,34,0,MobileApp,True,8,RT @DemiLovatoFans: RT @ddlovato Praying for Chile... My heart is with you all right now _ôÍ„ / PrayForChile,None,None,chile,None,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
451187659151400961,Wed Apr 02 02:41:35 +0000 2014,234,369,True,8879,2265,1,1,1,False,sympathy_and_emotional_support,281,0,Client Web,True,10,PrayForChile... it's hard to cope after the earthquake esp when you know aftershocks will go on for days or even months.,None,None,None,None,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
451187659709235200,Wed Apr 02 02:41:35 +0000 2014,117,482,False,2345,2567,1,1,1,False,not_related_or_irrelevant,59,0,Tablet,True,10,I'm belieber since 2009 and I will be forever. You're the Best idol I've ever had in my life :) i Love You So Much @justinbieber x11,None,None,None,None,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
451187660858462208,Wed Apr 02 02:41:35 +0000 2014,1369,1887,False,4707,2882,1,1,0,False,not_related_or_irrelevant,68,0,Client Web,True,10,äóì@QueenNigger: Chille's... I never liked dat restaurant... i hope dha cookers and dha servers are okay doe! PrayForChile ChileEarthquakeäó,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
451187669251280896,Wed Apr 02 02:41:37 +0000 2014,1446,1518,False,17088,2495,2,2,1,False,sympathy_and_emotional_support,149,0,MobileApp,True,12,RT @KennyHamilton: PrayforChile may God continue to be with you all.,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451187684237910017,Wed Apr 02 02:41:41 +0000 2014,7545,5316,True,393325,3298,1,1,1,False,sympathy_and_emotional_support,281,0,TweetDeck,True,16,@selenagomez PrayForChile chileneedyou ChileEarthquake please we need you selena..,None,None,None,None,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451187686075039744,Wed Apr 02 02:41:41 +0000 2014,2460,513,False,84352,3263,2,1,0,False,sympathy_and_emotional_support,96,0,MobileApp,True,16,"Oh no, terrible earthquake last night in Chile. PrayForChile à__F",None,None,chile,None,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
451187698309406720,Wed Apr 02 02:41:44 +0000 2014,452,1416,False,7390,3008,1,1,0,False,sympathy_and_emotional_support,2,0,MobileApp,True,19,"RT @TheMindBlowing: An 8.0 magnitude earthquake hit Chile. Tsunami warning issued for Chile, Peru, and Ecuador. Let's pray for them _ô»: httpäó_",None,None,ecuador,None,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
